ResponseName,ReleaseDate,Metacritic,RecommendationCount,IsFree,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial
Qbeh-1: The Atlas Cube,May 15 2014,72,434,False,False,True,False,True,True,False,False,False,False,False,False,False,False,9.99
Eldritch,Oct 21 2013,77,1291,False,False,True,True,True,False,False,True,False,False,False,False,False,False,14.99
Nihilumbra,Oct 25 2013,75,1841,False,False,True,False,True,True,False,False,False,False,False,False,False,False,7.99
The Last Express Gold Edition,Nov 21 2013,82,141,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.99
MouseCraft,Jul 8 2014,72,146,False,False,True,True,True,True,True,False,False,False,False,False,False,False,9.99
Rocket League(r),Jul 7 2015,86,86627,False,False,True,True,False,False,False,False,False,False,False,True,True,False,19.99
Race The Sun,Dec 9 2013,79,4755,False,False,True,True,False,False,False,False,False,False,False,False,True,False,9.99
The Cat Lady,Dec 4 2013,81,2460,False,False,True,False,True,False,False,False,False,False,False,False,False,False,9.99
FOTONICA,Nov 6 2014,71,514,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99
Fester Mudd: Curse of the Gold - Episode 1,Nov 4 2013,76,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.99
Neverending Nightmares,Sep 26 2014,68,1469,False,False,True,True,True,False,False,False,False,False,False,False,False,False,14.99
Hot Tin Roof: The Cat That Wore A Fedora,Feb 20 2015,66,0,False,False,True,True,True,False,False,True,False,False,False,False,False,False,14.99
Ikaruga,Feb 18 2014,84,995,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99
rymdkapsel,Jan 30 2014,77,174,False,False,True,False,False,False,True,False,False,False,False,False,False,False,7.99
Earth 2150 Trilogy,Nov 1 2013,78,212,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6.99
Septerra Core,Sep 27 2013,72,342,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.99
Enclave,Oct 4 2013,71,4203,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.99
World War III: Black Gold,Sep 27 2013,71,168,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99
World War II: Panzer Claws,Sep 27 2013,61,105,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99
Duskers,May 18 2016,83,542,False,False,True,False,False,False,True,False,False,False,False,False,False,False,19.99
Obscure,Mar 10 2014,63,351,False,False,False,True,True,False,False,False,False,False,False,False,False,False,6.99
Obscure II (Obscure: The Aftermath),Mar 10 2014,59,149,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.99
Shadow Warrior,Sep 26 2013,73,10697,False,False,False,True,True,False,False,False,False,False,False,False,False,False,39.99
resident evil 4 / biohazard 4,Feb 27 2014,79,6006,False,False,False,True,True,False,False,False,False,False,False,False,False,False,19.99
Ground Control Anthology,Jul 8 2015,86,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99
Ground Control II: Operation Exodus,Jul 8 2015,80,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99
Lords of the Realm III,Dec 3 2015,65,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4.99
MoonBase Commander,Feb 6 2014,77,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5.99
Silent Storm Gold Edition,Oct 2 2013,83,388,False,False,False,True,False,False,True,True,False,False,False,False,False,False,9.99
Abyss Odyssey,Jul 15 2014,69,1752,False,False,True,True,True,False,False,False,False,False,False,False,False,False,14.99
GRID Autosport,Jun 26 2014,78,5027,False,False,False,False,False,False,False,False,False,False,False,True,True,False,39.99
Journey of a Roach,Nov 4 2013,65,734,False,False,True,False,True,False,False,False,False,False,False,False,False,False,14.99
Escape Goat 2,Mar 24 2014,76,242,False,False,True,True,False,True,False,False,False,False,False,False,False,False,9.99
Magic 2015 - Duels of the Planeswalkers,Jul 16 2014,60,3934,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.99
Cities: Skylines,Mar 10 2015,85,28743,False,False,False,False,False,False,True,False,True,False,False,False,False,False,29.99
PixelJunk(tm) Shooter,Nov 11 2013,73,408,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8.99
Bad Mojo Redux,Jul 3 2014,74,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,5.99
Shadows: Heretic Kingdoms,Nov 20 2014,74,306,False,False,True,False,False,False,False,True,False,False,False,False,False,False,19.99
Adventure Park,Nov 8 2013,49,154,False,False,False,False,False,False,True,False,True,False,False,False,False,False,19.99
Enemy Front,Jun 10 2014,52,1781,False,False,False,True,False,False,False,False,False,False,False,False,False,False,29.99
Child of Light,Apr 29 2014,77,7775,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14.99
MotoGP(tm)14,Jun 20 2014,76,326,False,False,False,False,False,False,False,False,True,False,False,True,True,False,29.99
Might & Magic: Duel of Champions,Nov 7 2013,84,3751,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0.0
Darkout,Dec 4 2013,55,683,False,False,True,True,True,False,False,False,False,False,False,False,False,False,14.99
Rebuild 3: Gangs of Deadsville,May 29 2015,75,629,False,False,True,False,False,False,True,False,True,False,False,False,False,False,14.99
Baldurs Gate II: Enhanced Edition,Nov 15 2013,78,1495,False,False,False,False,False,False,True,True,False,False,False,False,False,False,19.99
The Talos Principle,Dec 11 2014,85,9446,False,False,True,True,True,False,False,False,False,False,False,False,False,False,39.99
J.U.L.I.A.: Among the Stars,Sep 12 2014,71,516,False,False,True,False,True,False,False,False,False,False,False,False,False,False,19.99
Signal Ops,Nov 18 2013,61,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,9.99
Violett Remastered,Dec 13 2013,61,514,False,False,True,False,True,False,False,False,False,False,False,False,False,False,9.99
Hyper Light Drifter,Mar 31 2016,84,3942,False,False,True,True,True,False,False,True,False,False,False,False,False,False,19.99
Eschalon: Book III,Feb 14 2014,67,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,14.99
Frozen Hearth,Dec 19 2013,46,473,False,False,False,False,False,False,True,True,False,False,False,False,False,False,17.99
Oozi: Earth Adventure,Dec 5 2013,66,462,False,False,True,False,False,True,False,False,False,False,False,False,False,False,4.99
Ring Runner: Flight of the Sages,Nov 19 2013,75,548,False,False,True,True,False,False,False,True,False,False,False,False,False,False,4.99
Deus Ex: The Fall,Mar 17 2014,45,2396,False,False,False,True,True,False,False,True,False,False,False,False,False,False,9.99
The Vanishing of Ethan Carter,Sep 25 2014,82,6107,False,False,True,False,True,False,False,False,False,False,False,False,False,False,19.99
Citizens of Earth,Jan 20 2015,66,195,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14.99
Montagues Mount,Nov 19 2013,39,378,False,False,True,False,True,False,False,False,False,False,False,False,False,False,9.99
Dragons Prophet,Sep 18 2013,63,704,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0.0
Alone in the Dark,Oct 29 2013,55,336,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.99
Alone in the Dark: The New Nightmare,Oct 29 2013,66,150,False,False,False,True,True,False,False,False,False,False,False,False,False,False,6.99
Sneaky Sneaky,Nov 12 2014,63,225,False,False,True,False,True,True,True,True,False,False,False,False,False,False,4.99
Particulars,Nov 19 2014,74,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,14.99
Two Brothers,Dec 3 2013,57,139,False,False,True,True,True,False,False,True,False,False,False,False,False,False,0.0
The Last Tinker(tm): City of Colors,May 12 2014,72,339,False,False,True,True,True,False,False,False,False,False,False,False,False,False,19.99
Marc Eckos Getting Up: Contents Under Pressure,Dec 13 2013,69,531,False,False,False,True,True,False,False,False,False,False,False,False,False,False,14.99
Blood of the Werewolf,Oct 28 2013,65,543,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1.99
Company of Heroes 2 - The Western Front Armies,Jun 23 2014,80,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
Flockers(tm),Sep 19 2014,66,109,False,False,True,True,False,False,True,False,False,False,False,False,False,False,19.99
So Many Me,Jul 17 2014,78,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,14.99
Haunted,Aug 18 2014,76,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,14.99
Gray Matter,Apr 1 2014,72,300,False,False,False,False,True,True,False,False,False,False,False,False,False,False,9.99
Cold War,Jan 8 2014,64,154,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4.99
Dark Fall: The Journal,Dec 3 2013,68,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.99
Dark Fall 2: Lights Out,Dec 3 2013,66,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.99
Desperados: Wanted Dead or Alive,Nov 20 2013,78,415,False,False,False,True,False,False,True,False,False,False,False,False,False,False,4.99
Neighbours from Hell Compilation,Nov 7 2013,69,634,False,False,False,False,True,True,False,False,False,False,False,False,False,False,9.99
1001 Spikes,Jun 3 2014,80,398,False,False,True,True,True,False,False,False,False,False,False,False,False,False,14.99
Lethal League,Aug 27 2014,82,3407,False,False,True,True,False,False,False,False,False,False,False,True,False,False,13.99
Distant Worlds: Universe,May 23 2014,81,743,False,False,False,False,False,False,True,False,True,False,False,False,False,False,59.99
Bedlam,Oct 13 2015,54,289,False,False,True,True,False,False,False,False,False,False,False,False,False,False,12.99
Tesla Effect: A Tex Murphy Adventure,May 8 2014,68,756,False,False,True,False,True,False,False,False,False,False,False,False,False,False,19.99
Lifeless Planet Premier Edition,Jun 6 2014,59,2165,False,False,True,True,True,False,False,False,False,False,False,False,False,False,19.99
Ori and the Blind Forest,Mar 10 2015,88,18387,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
Borderlands: The Pre-Sequel,Oct 13 2014,75,12876,False,False,False,True,False,False,False,True,False,False,False,False,False,False,39.99
Journal,Feb 17 2014,59,301,False,False,True,False,True,False,False,False,False,False,False,False,False,False,9.99
Humans Must Answer,Jan 16 2014,55,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,5.99
Lichdom: Battlemage,Aug 26 2014,69,1797,False,False,True,True,False,False,False,True,False,False,False,False,False,False,39.99
The Real Texas,Jul 12 2016,74,0,False,False,True,True,True,False,False,True,False,False,False,False,False,False,14.99
Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,Oct 15 2014,74,373,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19.99
Darkest Dungeon,Jan 19 2016,84,16036,False,False,True,False,False,False,True,True,False,False,False,False,False,False,24.99
Zombeer,Jan 30 2015,32,106,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
Dungeons 2,Apr 24 2015,70,1360,False,False,False,False,False,False,True,True,True,False,False,False,False,False,29.99
Cloudbuilt,Mar 20 2014,72,647,False,False,True,True,False,False,False,False,False,False,False,False,False,False,19.99
Rollers of the Realm,Nov 18 2014,68,268,False,False,True,True,True,True,False,True,False,False,False,False,False,False,9.99
GoD Factory: Wingmen,Aug 29 2014,76,291,False,False,True,True,False,False,True,False,True,False,False,False,False,False,19.99
Our Darker Purpose,Jan 29 2014,74,570,False,False,True,True,False,False,False,True,False,False,False,False,False,False,14.99
Crimsonland,Jun 11 2014,68,964,False,False,True,True,False,False,False,True,False,False,False,False,False,False,13.99
The Journey Down: Chapter Two,Aug 25 2014,78,190,False,False,True,False,True,False,False,False,False,False,False,False,False,False,10.99
Castle In The Darkness,Feb 5 2015,76,727,False,False,True,True,True,False,False,True,False,False,False,False,False,False,9.99
SPINTIRES(tm),Jun 12 2014,67,12204,False,False,False,False,True,False,False,False,True,False,False,False,True,False,29.99
Continue?9876543210,Jan 3 2014,62,166,False,False,True,True,True,False,False,False,False,False,False,False,False,False,9.99
Driftmoon,Jan 3 2014,73,183,False,False,True,False,True,False,False,True,False,False,False,False,False,False,14.99
Dragons and Titans,Mar 12 2014,43,2644,True,False,True,True,True,False,False,True,False,False,True,False,False,False,0.0
Paper Sorcerer,Jan 22 2014,73,457,False,False,True,False,True,False,False,True,False,False,False,False,False,False,4.99
SPACECOM,Sep 17 2014,68,212,False,False,True,False,False,False,True,False,False,False,False,False,False,False,9.99
Son of Nor,Apr 27 2015,54,193,False,False,True,True,True,False,False,False,False,False,False,False,False,False,19.99
Full Bore,May 6 2014,72,127,False,False,True,False,True,True,False,False,False,False,False,False,False,False,14.99
99 Levels To Hell,Feb 19 2014,66,455,False,False,True,True,False,False,False,False,False,False,False,False,False,False,4.99
Moebius: Empire Rising,Apr 15 2014,54,129,False,False,True,False,True,False,False,False,False,False,False,False,False,False,14.99
