"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","State","train_peak_cpu_gb","train_peak_gpu_gb"
"cat_REG_TEXT_BOOK_READABILITY_1","0.8105162947990179","1","all","CatBoost 😸","2026-04-03T23:26:33.000Z","REG_TEXT_BOOK_READABILITY","231","finished","1.9544410705566408","1.0986328125"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_4","0.8101070190476496","4","all","TabPFN-v2p5 🇩🇪","2026-04-03T18:56:32.000Z","REG_TEXT_VANCOUVER_SALARIES","156","finished","1.6295814514160156","1.0986328125"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_1","0.809575279684715","1","ft","LightGBM 💡","2026-04-03T04:01:11.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","2655","finished","1.7903327941894531","16.5751953125"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_0","0.8093854007005645","0","all","TabPFN-v2p5 🇩🇪","2026-04-03T23:14:31.000Z","REG_TEXT_BOOK_READABILITY","242","finished","1.6750221252441406","1.0986328125"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_1","0.8091228897152534","1","all","TabPFN-v2 🤯","2026-04-02T22:03:49.000Z","BIN_TEXT_JIGSAW_TOXICITY","171","finished","1.7477149963378906","1.0986328125"
"light_BIN_TEXT_JIGSAW_TOXICITY_2","0.8087300755948951","2","all","LightGBM 💡","2026-04-02T22:04:24.000Z","BIN_TEXT_JIGSAW_TOXICITY","152","finished","1.5783157348632812","1.0986328125"
"light_REG_TEXT_BOOK_READABILITY_3","0.8081711237202648","3","all","LightGBM 💡","2026-04-04T00:07:20.000Z","REG_TEXT_BOOK_READABILITY","202","finished","1.5335006713867188","1.0986328125"
"light_REG_TEXT_BOOK_READABILITY_1","0.8076957662375965","1","all","LightGBM 💡","2026-04-03T23:23:04.000Z","REG_TEXT_BOOK_READABILITY","183","finished","1.501251220703125","1.0986328125"
"light_REG_TEXT_ZOMATO_RESTAURANTS_4","0.8073511444607427","4","ft","LightGBM 💡","2026-04-03T16:57:10.000Z","REG_TEXT_ZOMATO_RESTAURANTS","4432","finished","2.445293426513672","18.8251953125"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8072559985227153","3","ft","LightGBM 💡","2026-04-03T04:38:48.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","2765","finished","1.756622314453125","16.5751953125"
"cat_BIN_TEXT_JIGSAW_TOXICITY_1","0.8069144014385725","1","all","CatBoost 😸","2026-04-02T21:48:05.000Z","BIN_TEXT_JIGSAW_TOXICITY","161","finished","1.6037826538085938","1.0986328125"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8068822737664111","4","ft","LightGBM 💡","2026-04-03T04:51:46.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","2638","finished","1.7510490417480469","16.5751953125"
"light_REG_TEXT_ZOMATO_RESTAURANTS_1","0.8063038217651752","1","ft","LightGBM 💡","2026-04-03T14:19:31.000Z","REG_TEXT_ZOMATO_RESTAURANTS","8567","finished","2.439647674560547","18.8251953125"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_0","0.8051551460174036","0","all","TabPFN-v2p5 🇩🇪","2026-04-03T17:52:56.000Z","REG_TEXT_VANCOUVER_SALARIES","158","finished","1.6252670288085938","1.0986328125"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_0","0.8043218282442081","0","all","TabM Ⓜ️","2026-04-02T20:39:22.000Z","BIN_TEXT_JIGSAW_TOXICITY","175","finished","1.8060836791992188","1.1845703125"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_0","0.8040462260558023","0","all","TabPFN-v2 🤯","2026-04-03T23:19:03.000Z","REG_TEXT_BOOK_READABILITY","207","finished","1.6911735534667969","1.0986328125"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_0","0.8036911433509663","0","all","TabPFN-v2p5 🇩🇪","2026-04-02T20:54:39.000Z","BIN_TEXT_JIGSAW_TOXICITY","168","finished","1.7084236145019531","1.0986328125"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8033200272638082","4","all","LightGBM 💡","2026-04-03T04:51:07.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","325","finished","1.5364990234375","1.0986328125"
"light_REG_TEXT_ZOMATO_RESTAURANTS_3","0.8032825848512983","3","ft","LightGBM 💡","2026-04-03T15:40:47.000Z","REG_TEXT_ZOMATO_RESTAURANTS","8193","finished","2.4157257080078125","18.8251953125"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_0","0.8028299813771597","0","ft","LightGBM 💡","2026-04-03T03:49:34.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","2636","finished","1.7398719787597656","16.5751953125"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8010843601084185","3","all","LightGBM 💡","2026-04-03T04:38:14.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","324","finished","1.5381317138671875","1.0986328125"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_1","0.8005063760047197","1","all","LightGBM 💡","2026-04-03T03:59:41.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","327","finished","1.5344314575195312","1.0986328125"
"tabm_REG_TEXT_BOOK_READABILITY_0","0.7999967145068738","0","ft","TabM Ⓜ️","2026-04-03T23:13:15.000Z","REG_TEXT_BOOK_READABILITY","1841","finished","1.808197021484375","21.3232421875"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_3","0.7999167102962065","3","all","TabPFN-v2p5 🇩🇪","2026-04-03T18:46:02.000Z","REG_TEXT_VANCOUVER_SALARIES","157","finished","1.6307640075683594","1.0986328125"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_3","0.7992910331091005","3","ft","TabPFN-v2p5 🇩🇪","2026-04-03T18:48:19.000Z","REG_TEXT_VANCOUVER_SALARIES","1543","finished","1.7902336120605469","17.8056640625"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_2","0.7979549480646769","2","all","LightGBM 💡","2026-04-03T04:20:30.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","326","finished","1.5350456237792969","1.0986328125"
"tabm_REG_TEXT_VANCOUVER_SALARIES_4","0.7973307167393286","4","ft","TabM Ⓜ️","2026-04-03T18:54:55.000Z","REG_TEXT_VANCOUVER_SALARIES","1357","finished","1.822784423828125","15.9150390625"
"light_REG_TEXT_VANCOUVER_SALARIES_4","0.7966264677346306","4","ft","LightGBM 💡","2026-04-03T18:50:59.000Z","REG_TEXT_VANCOUVER_SALARIES","1341","finished","1.7506065368652344","15.9072265625"
"cat_REG_TEXT_VANCOUVER_SALARIES_0","0.7964217990461979","0","ft","CatBoost 😸","2026-04-03T17:44:31.000Z","REG_TEXT_VANCOUVER_SALARIES","1420","finished","1.9411468505859375","15.9072265625"
"light_MUL_TEXT_DATA_SCIENTIST_SALARY_0","0.7960723846405071","0","all","LightGBM 💡","2026-04-03T03:49:26.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","328","finished","1.5380325317382812","1.0986328125"
"light_REG_TEXT_ZOMATO_RESTAURANTS_2","0.7957765463966406","2","ft","LightGBM 💡","2026-04-03T14:44:14.000Z","REG_TEXT_ZOMATO_RESTAURANTS","9795","finished","2.4544448852539062","18.8251953125"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_0","0.7946367778767087","0","all","TabPFN-v2 🤯","2026-04-02T21:19:57.000Z","BIN_TEXT_JIGSAW_TOXICITY","191","finished","1.7710113525390625","1.0986328125"
"tabm_REG_TEXT_BOOK_READABILITY_1","0.7932480815549593","1","ft","TabM Ⓜ️","2026-04-03T23:33:58.000Z","REG_TEXT_BOOK_READABILITY","1515","finished","1.8055458068847656","21.3232421875"
"tabm_REG_TEXT_VANCOUVER_SALARIES_3","0.7919885468598761","3","ft","TabM Ⓜ️","2026-04-03T18:44:34.000Z","REG_TEXT_VANCOUVER_SALARIES","1147","finished","1.821796417236328","15.9150390625"
"cat_REG_TEXT_BOOK_READABILITY_1","0.7905443960462911","1","ft","CatBoost 😸","2026-04-03T23:28:33.000Z","REG_TEXT_BOOK_READABILITY","1535","finished","1.9428749084472656","21.3154296875"
"light_REG_TEXT_BABIES_PRICES_4","0.7905067731440908","4","all","LightGBM 💡","2026-04-03T11:36:30.000Z","REG_TEXT_BABIES_PRICES","128","finished","1.4828987121582031","1.0986328125"
"cat_REG_TEXT_BOOK_READABILITY_0","0.7899482704451865","0","all","CatBoost 😸","2026-04-03T23:06:46.000Z","REG_TEXT_BOOK_READABILITY","231","finished","1.776470184326172","1.0986328125"
"tabm_REG_TEXT_VANCOUVER_SALARIES_0","0.7891948405261979","0","ft","TabM Ⓜ️","2026-04-03T17:51:06.000Z","REG_TEXT_VANCOUVER_SALARIES","1405","finished","1.8211555480957031","15.9150390625"
"light_REG_TEXT_VANCOUVER_SALARIES_0","0.788298243267078","0","ft","LightGBM 💡","2026-04-03T17:42:10.000Z","REG_TEXT_VANCOUVER_SALARIES","1394","finished","1.7380294799804688","15.9072265625"
"cat_REG_TEXT_VANCOUVER_SALARIES_3","0.7881958632925768","3","ft","CatBoost 😸","2026-04-03T18:38:09.000Z","REG_TEXT_VANCOUVER_SALARIES","1156","finished","1.7611312866210938","15.9072265625"
"light_BIN_TEXT_JIGSAW_TOXICITY_3","0.7876097697236334","3","all","LightGBM 💡","2026-04-02T22:14:57.000Z","BIN_TEXT_JIGSAW_TOXICITY","152","finished","1.5768928527832031","1.0986328125"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_4","0.7875702119689869","4","ft","TabPFN-v2 🤯","2026-04-03T18:58:05.000Z","REG_TEXT_VANCOUVER_SALARIES","1555","finished","1.800212860107422","17.8056640625"
"cat_REG_TEXT_VANCOUVER_SALARIES_0","0.785138046706261","0","all","CatBoost 😸","2026-04-03T17:44:08.000Z","REG_TEXT_VANCOUVER_SALARIES","167","finished","1.6846885681152344","1.0986328125"
"light_BIN_TEXT_JIGSAW_TOXICITY_1","0.7849735505158959","1","all","LightGBM 💡","2026-04-02T21:44:34.000Z","BIN_TEXT_JIGSAW_TOXICITY","152","finished","1.5780754089355469","1.0986328125"
"tabm_REG_TEXT_BOOK_READABILITY_0","0.7841406688663213","0","all","TabM Ⓜ️","2026-04-03T23:12:30.000Z","REG_TEXT_BOOK_READABILITY","188","finished","1.7363166809082031","1.1201171875"
"light_REG_TEXT_ZOMATO_RESTAURANTS_1","0.7841231949429687","1","all","LightGBM 💡","2026-04-03T14:19:18.000Z","REG_TEXT_ZOMATO_RESTAURANTS","819","finished","2.1742897033691406","1.0986328125"
"cat_BIN_TEXT_JIGSAW_TOXICITY_0","0.7835114090678957","0","all","CatBoost 😸","2026-04-02T20:23:04.000Z","BIN_TEXT_JIGSAW_TOXICITY","159","finished","1.5882682800292969","1.0986328125"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_0","0.7824763188794008","0","ft","TabPFN-v2 🤯","2026-04-03T18:02:28.000Z","REG_TEXT_VANCOUVER_SALARIES","1610","finished","1.8103981018066408","17.8056640625"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_1","0.7820993358759007","1","ft","TabPFN-v2p5 🇩🇪","2026-04-03T18:15:51.000Z","REG_TEXT_VANCOUVER_SALARIES","1943","finished","1.7901115417480469","17.8056640625"
"light_REG_TEXT_ZOMATO_RESTAURANTS_0","0.7816504357047218","0","all","LightGBM 💡","2026-04-03T13:55:57.000Z","REG_TEXT_ZOMATO_RESTAURANTS","805","finished","2.1780014038085938","1.0986328125"
"cat_REG_TEXT_VANCOUVER_SALARIES_4","0.7799673815845569","4","all","CatBoost 😸","2026-04-03T18:52:59.000Z","REG_TEXT_VANCOUVER_SALARIES","165","finished","1.6353225708007812","1.0986328125"
"light_REG_TEXT_ZOMATO_RESTAURANTS_3","0.7798107744191183","3","all","LightGBM 💡","2026-04-03T15:26:50.000Z","REG_TEXT_ZOMATO_RESTAURANTS","833","finished","2.1581382751464844","1.0986328125"
"tabm_REG_TEXT_VANCOUVER_SALARIES_4","0.7783972652180329","4","all","TabM Ⓜ️","2026-04-03T18:54:39.000Z","REG_TEXT_VANCOUVER_SALARIES","155","finished","1.748809814453125","1.1826171875"
"light_REG_TEXT_BOOK_READABILITY_0","0.7780282551849658","0","all","LightGBM 💡","2026-04-03T23:03:15.000Z","REG_TEXT_BOOK_READABILITY","184","finished","1.5038909912109375","1.0986328125"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_1","0.7775963037460546","1","all","TabPFN-v2p5 🇩🇪","2026-04-03T18:15:23.000Z","REG_TEXT_VANCOUVER_SALARIES","157","finished","1.627582550048828","1.0986328125"
"tabm_REG_TEXT_VANCOUVER_SALARIES_0","0.7763763012102297","0","all","TabM Ⓜ️","2026-04-03T17:47:44.000Z","REG_TEXT_VANCOUVER_SALARIES","151","finished","1.748748779296875","1.1826171875"
"light_BIN_TEXT_JIGSAW_TOXICITY_0","0.7757947939035249","0","all","LightGBM 💡","2026-04-02T20:07:47.000Z","BIN_TEXT_JIGSAW_TOXICITY","170","finished","1.6087875366210938","1.0986328125"
"light_REG_TEXT_ZOMATO_RESTAURANTS_2","0.7750622602608991","2","all","LightGBM 💡","2026-04-03T14:43:17.000Z","REG_TEXT_ZOMATO_RESTAURANTS","805","finished","2.1907005310058594","1.0986328125"
"light_REG_TEXT_BOOK_READABILITY_1","0.7743010916400019","1","ft","LightGBM 💡","2026-04-03T23:23:10.000Z","REG_TEXT_BOOK_READABILITY","1507","finished","1.7621231079101562","21.3154296875"
"cat_REG_TEXT_VANCOUVER_SALARIES_1","0.7740691451464219","1","ft","CatBoost 😸","2026-04-03T18:09:49.000Z","REG_TEXT_VANCOUVER_SALARIES","1433","finished","1.7706146240234375","15.9072265625"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_4","0.7727868149127939","4","all","TabPFN-v2 🤯","2026-04-03T18:57:47.000Z","REG_TEXT_VANCOUVER_SALARIES","165","finished","1.650482177734375","1.0986328125"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_2","0.7721658766513023","2","ft","TabPFN-v2p5 🇩🇪","2026-04-03T18:30:43.000Z","REG_TEXT_VANCOUVER_SALARIES","1498","finished","1.7878150939941406","17.8056640625"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7720927159926472","2","ft","TabPFN-v2p5 🇩🇪","2026-04-02T22:57:57.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1757","finished","1.9769210815429688","20.3173828125"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_0","0.7719769197086663","0","all","TabPFN-v2 🤯","2026-04-03T17:59:19.000Z","REG_TEXT_VANCOUVER_SALARIES","186","finished","1.6778221130371094","1.0986328125"
"tabm_REG_TEXT_VANCOUVER_SALARIES_3","0.7706594625968683","3","all","TabM Ⓜ️","2026-04-03T18:42:41.000Z","REG_TEXT_VANCOUVER_SALARIES","152","finished","1.7511215209960938","1.1826171875"
"light_REG_TEXT_VANCOUVER_SALARIES_3","0.7703657895758572","3","ft","LightGBM 💡","2026-04-03T18:35:17.000Z","REG_TEXT_VANCOUVER_SALARIES","1135","finished","1.7475242614746094","15.9072265625"
"cat_REG_TEXT_VANCOUVER_SALARIES_3","0.7703527630771544","3","all","CatBoost 😸","2026-04-03T18:37:38.000Z","REG_TEXT_VANCOUVER_SALARIES","166","finished","1.7179489135742188","1.0986328125"
"light_REG_TEXT_ZOMATO_RESTAURANTS_4","0.7702431362552823","4","all","LightGBM 💡","2026-04-03T16:56:56.000Z","REG_TEXT_ZOMATO_RESTAURANTS","805","finished","2.2160720825195312","1.0986328125"
"tabpfnv2p5_REG_TEXT_VANCOUVER_SALARIES_2","0.7693000555576311","2","all","TabPFN-v2p5 🇩🇪","2026-04-03T18:30:29.000Z","REG_TEXT_VANCOUVER_SALARIES","157","finished","1.625591278076172","1.0986328125"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_3","0.7662555360634307","3","ft","TabPFN-v2 🤯","2026-04-03T18:49:21.000Z","REG_TEXT_VANCOUVER_SALARIES","1548","finished","1.8180656433105469","17.8056640625"
"tabm_REG_TEXT_VANCOUVER_SALARIES_1","0.7646834752475918","1","ft","TabM Ⓜ️","2026-04-03T18:14:38.000Z","REG_TEXT_VANCOUVER_SALARIES","1408","finished","1.821739196777344","15.9150390625"
"cat_REG_TEXT_VANCOUVER_SALARIES_2","0.7631226369373876","2","ft","CatBoost 😸","2026-04-03T18:23:13.000Z","REG_TEXT_VANCOUVER_SALARIES","1542","finished","1.8830642700195312","15.9072265625"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7615624999999999","2","ft","TabPFN-v2 🤯","2026-04-02T22:59:42.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1663","finished","1.997051239013672","20.3173828125"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7614326746323529","2","all","TabM Ⓜ️","2026-04-02T22:55:36.000Z","BIN_TEXT_KICKSTARTER_FUNDING","337","finished","1.7781143188476562","1.1865234375"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7607508042279412","2","all","TabPFN-v2p5 🇩🇪","2026-04-02T22:57:46.000Z","BIN_TEXT_KICKSTARTER_FUNDING","367","finished","1.7907943725585938","1.0986328125"
"light_REG_TEXT_VANCOUVER_SALARIES_4","0.7602483831543013","4","all","LightGBM 💡","2026-04-03T18:50:11.000Z","REG_TEXT_VANCOUVER_SALARIES","142","finished","1.5008430480957031","1.0986328125"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7602286305147059","2","ft","CatBoost 😸","2026-04-02T22:51:50.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1260","finished","1.9910659790039065","16.6318359375"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7598000919117647","0","ft","TabM Ⓜ️","2026-04-02T22:34:14.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1501","finished","1.8261032104492188","16.6337890625"
"light_REG_TEXT_VANCOUVER_SALARIES_2","0.7590916654526491","2","ft","LightGBM 💡","2026-04-03T18:19:35.000Z","REG_TEXT_VANCOUVER_SALARIES","1495","finished","1.7431182861328125","15.9072265625"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7584524356617647","2","ft","TabM Ⓜ️","2026-04-02T22:55:52.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1249","finished","1.8300018310546875","16.6337890625"
"tabm_REG_TEXT_VANCOUVER_SALARIES_1","0.7566825516906635","1","all","TabM Ⓜ️","2026-04-03T18:14:10.000Z","REG_TEXT_VANCOUVER_SALARIES","153","finished","1.74847412109375","1.1826171875"
"light_REG_TEXT_VANCOUVER_SALARIES_1","0.7561321006204582","1","ft","LightGBM 💡","2026-04-03T18:06:13.000Z","REG_TEXT_VANCOUVER_SALARIES","1394","finished","1.745868682861328","15.9072265625"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7558972886029413","3","ft","TabM Ⓜ️","2026-04-02T23:06:48.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1399","finished","1.824848175048828","16.6337890625"
"tabpfnv2_REG_TEXT_ZOMATO_RESTAURANTS_3","0.755513372385286","3","ft","TabPFN-v2 🤯","2026-04-03T16:51:31.000Z","REG_TEXT_ZOMATO_RESTAURANTS","10971","finished","2.8044586181640625","15.7998046875"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_3","0.7540889515004642","3","all","TabPFN-v2 🤯","2026-04-03T18:49:06.000Z","REG_TEXT_VANCOUVER_SALARIES","166","finished","1.645671844482422","1.0986328125"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_3","0.753971737132353","3","ft","TabPFN-v2p5 🇩🇪","2026-04-02T23:09:07.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1229","finished","1.9424591064453125","20.3173828125"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7539142922794119","0","ft","TabPFN-v2p5 🇩🇪","2026-04-02T22:36:07.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1232","finished","1.9305343627929688","20.3173828125"
"light_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7526401654411765","2","ft","LightGBM 💡","2026-04-02T22:48:06.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1258","finished","1.794952392578125","16.6318359375"
"tabm_REG_TEXT_VANCOUVER_SALARIES_2","0.7526343206015751","2","ft","TabM Ⓜ️","2026-04-03T18:29:23.000Z","REG_TEXT_VANCOUVER_SALARIES","1505","finished","1.82147216796875","15.9150390625"
"light_REG_TEXT_VANCOUVER_SALARIES_0","0.7523879550617134","0","all","LightGBM 💡","2026-04-03T17:42:04.000Z","REG_TEXT_VANCOUVER_SALARIES","142","finished","1.5009536743164062","1.0986328125"
"light_REG_TEXT_VANCOUVER_SALARIES_3","0.7520895677191656","3","all","LightGBM 💡","2026-04-03T18:34:29.000Z","REG_TEXT_VANCOUVER_SALARIES","143","finished","1.506103515625","1.0986328125"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_2","0.7519985513258527","2","all","TabPFN-v2 🤯","2026-04-03T18:32:29.000Z","REG_TEXT_VANCOUVER_SALARIES","165","finished","1.6446418762207031","1.0986328125"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_2","0.7513290170646392","2","ft","TabPFN-v2 🤯","2026-04-03T18:33:12.000Z","REG_TEXT_VANCOUVER_SALARIES","1512","finished","1.8155479431152344","17.8056640625"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7510529641544118","0","all","TabM Ⓜ️","2026-04-02T22:34:02.000Z","BIN_TEXT_KICKSTARTER_FUNDING","336","finished","1.7726364135742188","1.1865234375"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7508789062500001","1","ft","TabPFN-v2p5 🇩🇪","2026-04-02T22:44:25.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1660","finished","1.9708480834960935","20.3173828125"
"tabpfnv2_REG_TEXT_ZOMATO_RESTAURANTS_0","0.7507787706542922","0","ft","TabPFN-v2 🤯","2026-04-03T14:18:03.000Z","REG_TEXT_ZOMATO_RESTAURANTS","8117","finished","2.6975326538085938","15.7998046875"
"cat_REG_TEXT_VANCOUVER_SALARIES_1","0.7497283488837618","1","all","CatBoost 😸","2026-04-03T18:09:00.000Z","REG_TEXT_VANCOUVER_SALARIES","169","finished","1.6270866394042969","1.0986328125"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_1","0.7475067463260869","1","ft","TabPFN-v2 🤯","2026-04-03T18:16:47.000Z","REG_TEXT_VANCOUVER_SALARIES","1957","finished","1.8087081909179688","17.8056640625"
"light_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7470048253676471","0","ft","LightGBM 💡","2026-04-02T22:30:50.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1496","finished","1.7797317504882812","16.6318359375"
"tabm_REG_TEXT_VANCOUVER_SALARIES_2","0.7469598348187115","2","all","TabM Ⓜ️","2026-04-03T18:27:50.000Z","REG_TEXT_VANCOUVER_SALARIES","168","finished","1.7809677124023438","1.1826171875"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_0","0.74677734375","0","ft","CatBoost 😸","2026-04-02T22:32:07.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1512","finished","2.036827087402344","16.6318359375"
"light_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7460857077205882","3","ft","LightGBM 💡","2026-04-02T23:01:16.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1371","finished","1.7641677856445312","16.6318359375"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7452159926470588","2","all","TabPFN-v2 🤯","2026-04-02T22:59:38.000Z","BIN_TEXT_KICKSTARTER_FUNDING","423","finished","1.85382080078125","1.0986328125"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_0","0.745126953125","0","ft","TabPFN-v2 🤯","2026-04-02T22:37:37.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1371","finished","1.993988037109375","20.3173828125"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7447150735294118","2","all","CatBoost 😸","2026-04-02T22:51:19.000Z","BIN_TEXT_KICKSTARTER_FUNDING","366","finished","1.8137664794921875","1.0986328125"
"tabpfnv2_REG_TEXT_ZOMATO_RESTAURANTS_1","0.7444926317217897","1","ft","TabPFN-v2 🤯","2026-04-03T14:41:36.000Z","REG_TEXT_ZOMATO_RESTAURANTS","10903","finished","2.7090492248535156","15.7998046875"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_1","0.74447265625","1","all","TabPFN-v2p5 🇩🇪","2026-04-02T22:44:24.000Z","BIN_TEXT_KICKSTARTER_FUNDING","364","finished","1.755401611328125","1.0986328125"
"cat_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7444554227941177","3","ft","CatBoost 😸","2026-04-02T23:03:58.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1393","finished","2.0684890747070312","16.6318359375"
"tabpfnv2p5_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7441986443014705","0","all","TabPFN-v2p5 🇩🇪","2026-04-02T22:35:12.000Z","BIN_TEXT_KICKSTARTER_FUNDING","364","finished","1.7675933837890625","1.0986328125"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7413258272058822","4","all","TabM Ⓜ️","2026-04-02T23:13:18.000Z","BIN_TEXT_KICKSTARTER_FUNDING","335","finished","1.7719802856445312","1.1865234375"
"tabpfnv2_BIN_TEXT_KICKSTARTER_FUNDING_1","0.740768612132353","1","ft","TabPFN-v2 🤯","2026-04-02T22:45:25.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1665","finished","1.9888153076171875","20.3173828125"
"tabm_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7407272518382353","1","ft","TabM Ⓜ️","2026-04-02T22:42:13.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1398","finished","1.8580169677734375","16.6337890625"
