lea"Name","test_score","pca_components","model","fold","multimodal_state","User","Hostname","dataset_name","Created"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_4","0.5982978279171398","15","TabM Ⓜ️","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:55:52.000Z"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_4","0.5436051783358664","15","CatBoost 😸","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:54:40.000Z"
"light_MUL_IMAGE_FLOWER_BOUQUETS_4","0.5830771406656812","15","LightGBM 💡","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:53:16.000Z"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_3","0.6328091870958408","15","TabPFN-v2p5 🇩🇪","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:51:40.000Z"
"tabpfnv2_MUL_IMAGE_FLOWER_BOUQUETS_3","0.6268412883258888","15","TabPFN-v2 🤯","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:50:11.000Z"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_3","0.65920214729879","15","CatBoost 😸","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:47:45.000Z"
"light_MUL_IMAGE_FLOWER_BOUQUETS_3","0.6676124643854111","15","LightGBM 💡","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:46:14.000Z"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_2","0.6914309419574958","15","TabPFN-v2p5 🇩🇪","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:45:27.000Z"
"tabpfnv2_MUL_IMAGE_FLOWER_BOUQUETS_2","0.6819501776658825","15","TabPFN-v2 🤯","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:44:07.000Z"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_2","0.5732450267032675","15","TabM Ⓜ️","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:42:42.000Z"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_2","0.5960237659214629","15","CatBoost 😸","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:41:52.000Z"
"light_MUL_IMAGE_FLOWER_BOUQUETS_2","0.6266273293822961","15","LightGBM 💡","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:40:43.000Z"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_1","0.6072678872787918","15","TabPFN-v2p5 🇩🇪","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:39:36.000Z"
"tabpfnv2_MUL_IMAGE_FLOWER_BOUQUETS_1","0.6418622330140366","15","TabPFN-v2 🤯","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:37:59.000Z"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_1","0.52957568933615","15","TabM Ⓜ️","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:36:34.000Z"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_1","0.5626401258902647","15","CatBoost 😸","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:34:54.000Z"
"light_MUL_IMAGE_FLOWER_BOUQUETS_1","0.5587438189436247","15","LightGBM 💡","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:33:40.000Z"
"tabpfnv2p5_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6112177416039791","15","TabPFN-v2p5 🇩🇪","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:32:36.000Z"
"tabpfnv2_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6051738414748403","15","TabPFN-v2 🤯","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:31:07.000Z"
"tabm_MUL_IMAGE_FLOWER_BOUQUETS_0","0.5994969495574101","15","TabM Ⓜ️","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:29:53.000Z"
"cat_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6129093260040819","15","CatBoost 😸","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:28:49.000Z"
"light_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6186799979740323","15","LightGBM 💡","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_FLOWER_BOUQUETS","2026-04-09T01:27:39.000Z"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_4","0.8963404772761818","15","TabPFN-v2p5 🇩🇪","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:26:48.000Z"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_4","0.8825864113087096","15","TabPFN-v2 🤯","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:25:26.000Z"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_4","0.8516288189694483","15","TabM Ⓜ️","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:24:11.000Z"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_4","0.8410721994224046","15","CatBoost 😸","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:23:16.000Z"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_4","0.8234905000759994","15","LightGBM 💡","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:21:31.000Z"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_3","0.896107615139079","15","TabPFN-v2p5 🇩🇪","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:19:45.000Z"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_3","0.8883912448700411","15","TabPFN-v2 🤯","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:18:03.000Z"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_3","0.8528749050007599","15","TabM Ⓜ️","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:16:35.000Z"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_3","0.8559461924304606","15","CatBoost 😸","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:14:13.000Z"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_3","0.8409284085727314","15","LightGBM 💡","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:13:12.000Z"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_2","0.9088636570907432","15","TabPFN-v2p5 🇩🇪","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:11:34.000Z"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_2","0.9022292141662868","15","TabPFN-v2 🤯","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:10:34.000Z"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_2","0.8607265541875666","15","TabM Ⓜ️","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:08:27.000Z"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_2","0.8635111719106247","15","CatBoost 😸","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:06:36.000Z"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_2","0.8308423772609819","15","LightGBM 💡","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:05:22.000Z"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_1","0.9009013527891778","15","TabPFN-v2p5 🇩🇪","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:04:02.000Z"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_1","0.8949265845873233","15","TabPFN-v2 🤯","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:02:56.000Z"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_1","0.8705718194254446","15","TabM Ⓜ️","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:01:54.000Z"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_1","0.8496780665754674","15","CatBoost 😸","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T01:00:12.000Z"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_1","0.8300091199270406","15","LightGBM 💡","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T00:59:04.000Z"
"tabpfnv2p5_MUL_IMAGE_CSGO_SKIN_PRICE_0","0.9136920504635964","15","TabPFN-v2p5 🇩🇪","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T00:57:40.000Z"
"tabpfnv2_MUL_IMAGE_CSGO_SKIN_PRICE_0","0.9138024015807872","15","TabPFN-v2 🤯","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T00:56:25.000Z"
"tabm_MUL_IMAGE_CSGO_SKIN_PRICE_0","0.8957814257485939","15","TabM Ⓜ️","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T00:55:07.000Z"
"cat_MUL_IMAGE_CSGO_SKIN_PRICE_0","0.874780665754674","15","CatBoost 😸","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T00:53:30.000Z"
"light_MUL_IMAGE_CSGO_SKIN_PRICE_0","0.8532977656178751","15","LightGBM 💡","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CSGO_SKIN_PRICE","2026-04-09T00:51:28.000Z"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_4","0.7917847036674067","15","TabPFN-v2p5 🇩🇪","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T00:48:45.000Z"
"tabpfnv2_MUL_IMAGE_CHEXPERT_4","0.7789042670785641","15","TabPFN-v2 🤯","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T00:46:03.000Z"
"tabm_MUL_IMAGE_CHEXPERT_4","0.7525399887926739","15","TabM Ⓜ️","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T00:43:29.000Z"
"cat_MUL_IMAGE_CHEXPERT_4","0.76817769232279","15","CatBoost 😸","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T00:40:57.000Z"
"light_MUL_IMAGE_CHEXPERT_4","0.7684243849779978","15","LightGBM 💡","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T00:38:35.000Z"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_3","0.7877580797133282","15","TabPFN-v2p5 🇩🇪","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T00:35:35.000Z"
"tabpfnv2_MUL_IMAGE_CHEXPERT_3","0.7874972113694175","15","TabPFN-v2 🤯","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T00:32:58.000Z"
"tabm_MUL_IMAGE_CHEXPERT_3","0.7420494382501834","15","TabM Ⓜ️","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T00:30:46.000Z"
"cat_MUL_IMAGE_CHEXPERT_3","0.7767285435783569","15","CatBoost 😸","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T00:25:32.000Z"
"light_MUL_IMAGE_CHEXPERT_3","0.7661297342044122","15","LightGBM 💡","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T00:20:40.000Z"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_2","0.7858327825960124","15","TabPFN-v2p5 🇩🇪","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T00:15:57.000Z"
"tabpfnv2_MUL_IMAGE_CHEXPERT_2","0.7812001696245455","15","TabPFN-v2 🤯","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T00:13:31.000Z"
"tabm_MUL_IMAGE_CHEXPERT_2","0.7496257305039968","15","TabM Ⓜ️","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T00:10:47.000Z"
"cat_MUL_IMAGE_CHEXPERT_2","0.7722723111512048","15","CatBoost 😸","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T00:08:19.000Z"
"light_MUL_IMAGE_CHEXPERT_2","0.7694957811683819","15","LightGBM 💡","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T00:05:57.000Z"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_1","0.7715015881666925","15","TabPFN-v2p5 🇩🇪","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-09T00:03:08.000Z"
"tabpfnv2_MUL_IMAGE_CHEXPERT_1","0.7687195564387697","15","TabPFN-v2 🤯","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-08T23:58:35.000Z"
"tabm_MUL_IMAGE_CHEXPERT_1","0.7332563713048068","15","TabM Ⓜ️","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-08T23:54:38.000Z"
"cat_MUL_IMAGE_CHEXPERT_1","0.7647847411644001","15","CatBoost 😸","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-08T23:50:59.000Z"
"light_MUL_IMAGE_CHEXPERT_1","0.7573533841178559","15","LightGBM 💡","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-08T23:47:53.000Z"
"tabpfnv2p5_MUL_IMAGE_CHEXPERT_0","0.7763212384162858","15","TabPFN-v2p5 🇩🇪","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-08T23:43:49.000Z"
"tabpfnv2_MUL_IMAGE_CHEXPERT_0","0.7761180263305506","15","TabPFN-v2 🤯","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-08T23:40:29.000Z"
"tabm_MUL_IMAGE_CHEXPERT_0","0.7297892139480461","15","TabM Ⓜ️","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-08T23:37:14.000Z"
"cat_MUL_IMAGE_CHEXPERT_0","0.763998421523517","15","CatBoost 😸","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-08T23:34:33.000Z"
"light_MUL_IMAGE_CHEXPERT_0","0.755499153860198","15","LightGBM 💡","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CHEXPERT","2026-04-08T23:30:03.000Z"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_4","0.8734283257336267","15","TabPFN-v2p5 🇩🇪","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T23:22:46.000Z"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_4","0.8711967712010104","15","TabPFN-v2 🤯","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T23:14:39.000Z"
"tabm_MUL_IMAGE_CBIS_DDSM_4","0.8542204626836626","15","TabM Ⓜ️","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T23:07:16.000Z"
"cat_MUL_IMAGE_CBIS_DDSM_4","0.8506942527986979","15","CatBoost 😸","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T23:00:05.000Z"
"light_MUL_IMAGE_CBIS_DDSM_4","0.8138116154304738","15","LightGBM 💡","4","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T22:52:18.000Z"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_3","0.8922797221604197","15","TabPFN-v2p5 🇩🇪","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T22:44:39.000Z"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_3","0.8922962215605237","15","TabPFN-v2 🤯","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T22:37:01.000Z"
"tabm_MUL_IMAGE_CBIS_DDSM_3","0.8886591234318231","15","TabM Ⓜ️","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T22:29:34.000Z"
"cat_MUL_IMAGE_CBIS_DDSM_3","0.8799404587857895","15","CatBoost 😸","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T22:22:22.000Z"
"light_MUL_IMAGE_CBIS_DDSM_3","0.8858113049716465","15","LightGBM 💡","3","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T22:14:39.000Z"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_2","0.8820378156115367","15","TabPFN-v2p5 🇩🇪","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T22:06:32.000Z"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_2","0.8776363425371257","15","TabPFN-v2 🤯","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T21:59:13.000Z"
"tabm_MUL_IMAGE_CBIS_DDSM_2","0.8705455512834696","15","TabM Ⓜ️","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T21:51:30.000Z"
"cat_MUL_IMAGE_CBIS_DDSM_2","0.8361038815878535","15","CatBoost 😸","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T21:43:48.000Z"
"light_MUL_IMAGE_CBIS_DDSM_2","0.8112032652609583","15","LightGBM 💡","2","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T21:36:34.000Z"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_1","0.8871282434203827","15","TabPFN-v2p5 🇩🇪","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T21:28:18.000Z"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_1","0.8834239610654686","15","TabPFN-v2 🤯","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T21:20:59.000Z"
"tabm_MUL_IMAGE_CBIS_DDSM_1","0.8866402802879851","15","TabM Ⓜ️","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T21:14:01.000Z"
"cat_MUL_IMAGE_CBIS_DDSM_1","0.8682842622639344","15","CatBoost 😸","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T21:06:06.000Z"
"light_MUL_IMAGE_CBIS_DDSM_1","0.861001702435652","15","LightGBM 💡","1","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T20:58:38.000Z"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_0","0.877817093241212","15","TabPFN-v2p5 🇩🇪","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T20:50:04.000Z"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_0","0.8697696573967315","15","TabPFN-v2 🤯","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T20:43:20.000Z"
"tabm_MUL_IMAGE_CBIS_DDSM_0","0.8442378674673074","15","TabM Ⓜ️","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T20:35:55.000Z"
"cat_MUL_IMAGE_CBIS_DDSM_0","0.8144487948393031","15","CatBoost 😸","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T20:27:57.000Z"
"light_MUL_IMAGE_CBIS_DDSM_0","0.8125852891783086","15","LightGBM 💡","0","all","","nlp-srv2.iem.technion.ac.il","MUL_IMAGE_CBIS_DDSM","2026-04-08T20:20:47.000Z"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.8002939895470383","15","TabPFN-v2p5 🇩🇪","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T20:14:45.000Z"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.8067726480836237","15","TabPFN-v2 🤯","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T20:08:42.000Z"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.7678353658536585","15","TabM Ⓜ️","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T20:02:45.000Z"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.773366724738676","15","CatBoost 😸","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T19:56:57.000Z"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.7582970383275262","15","LightGBM 💡","4","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T19:51:16.000Z"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7785823170731707","15","TabPFN-v2p5 🇩🇪","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T19:45:14.000Z"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7940984320557491","15","TabPFN-v2 🤯","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T19:39:14.000Z"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7259799651567944","15","TabM Ⓜ️","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T19:32:55.000Z"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7344729965156794","15","CatBoost 😸","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T19:26:48.000Z"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7221036585365853","15","LightGBM 💡","3","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T19:20:49.000Z"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7919098432055749","15","TabPFN-v2p5 🇩🇪","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T19:14:46.000Z"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.8070230836236933","15","TabPFN-v2 🤯","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T19:08:44.000Z"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7287238675958189","15","TabM Ⓜ️","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T19:02:51.000Z"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7356489547038328","15","CatBoost 😸","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T18:56:53.000Z"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7181184668989548","15","LightGBM 💡","2","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T18:50:20.000Z"
"tabpfnv2p5_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7830574912891987","15","TabPFN-v2p5 🇩🇪","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T18:44:01.000Z"
"tabpfnv2_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7960801393728223","15","TabPFN-v2 🤯","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T18:37:28.000Z"
"tabm_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7408972125435539","15","TabM Ⓜ️","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T18:31:10.000Z"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7402221254355401","15","CatBoost 😸","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T18:24:54.000Z"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7557491289198606","15","LightGBM 💡","1","all","","nlp-srv2.iem.technion.ac.il","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-08T18:18:53.000Z"
